# seconds,temp_c,pressure_mbar,temp_from_pressure_c,depth_m,altitude_m,analog_0,analog_1,analog_2,analog_3
888.74,22.41,1024.70,23.02,0.12,-94.84,849,271,284,155
889.82,22.42,1024.90,23.03,0.12,-96.49,849,265,279,151
890.90,22.42,1025.20,23.03,0.12,-98.96,852,277,287,149
891.98,22.42,1024.80,23.03,0.12,-95.67,852,278,279,144
893.07,22.42,1024.70,23.03,0.12,-94.84,852,277,284,155
894.15,22.43,1025.10,23.03,0.12,-98.14,848,273,288,155
895.23,22.43,1025.20,23.03,0.12,-98.96,867,272,290,104
896.31,22.43,1024.80,23.04,0.12,-95.67,871,276,296,158
897.39,22.44,1024.70,23.03,0.12,-94.84,868,262,222,135
898.47,22.45,1025.40,23.03,0.12,-100.61,848,262,222,99
899.55,22.46,1025.00,23.04,0.12,-97.31,870,276,295,152
900.64,22.46,1024.40,23.04,0.11,-92.37,869,268,289,147
901.72,22.46,1024.60,23.04,0.11,-94.02,849,265,280,152
902.80,22.47,1024.80,23.04,0.12,-95.67,851,273,280,142
903.88,22.47,1025.00,23.04,0.12,-97.31,849,267,288,157
904.96,22.47,1024.80,23.05,0.12,-95.67,851,273,281,149
906.04,22.48,1024.40,23.05,0.11,-92.37,851,269,279,150
907.12,22.47,1021.30,23.10,0.08,-66.77,871,269,284,156
908.21,22.48,1020.90,23.10,0.08,-63.46,850,263,288,145
909.29,22.48,1021.50,23.10,0.08,-68.42,852,277,282,152
910.37,22.48,1021.90,23.09,0.09,-71.73,848,339,339,181
911.45,22.48,1025.90,23.05,0.13,-104.73,848,271,285,145
912.53,22.48,1025.80,23.04,0.13,-103.91,851,265,275,150
913.61,22.47,1026.40,23.04,0.13,-108.85,849,260,288,153
914.69,22.47,1026.50,23.04,0.13,-109.67,850,273,285,152
915.78,22.44,1026.80,23.04,0.14,-112.14,858,282,290,155
916.86,22.43,1026.20,23.04,0.13,-107.20,872,268,296,154
917.94,22.43,1026.20,23.04,0.13,-107.20,849,259,284,154
919.02,22.43,1026.60,23.04,0.13,-110.49,848,266,290,157
920.10,22.43,1026.50,23.04,0.13,-109.67,860,279,281,150
921.18,22.42,1026.00,23.05,0.13,-105.55,853,567,444,169
922.26,22.42,1025.60,23.05,0.12,-102.26,855,247,267,152
923.34,22.44,1026.40,23.05,0.13,-108.85,851,280,291,145
924.42,22.45,1025.90,23.05,0.13,-104.73,848,270,291,146
925.51,22.48,1026.40,23.05,0.13,-108.85,852,272,290,104
926.59,22.49,1026.00,23.05,0.13,-105.55,852,271,288,156
927.67,22.50,1025.70,23.06,0.13,-103.08,867,270,225,143
928.75,22.51,1025.60,23.06,0.12,-102.26,853,269,282,106
929.83,22.50,1025.60,23.07,0.12,-102.26,849,267,283,148
930.91,22.51,1024.70,23.08,0.12,-94.84,851,266,291,152
931.99,22.54,1025.70,23.08,0.13,-103.08,870,277,280,157
933.07,22.55,1025.10,23.08,0.12,-98.14,848,277,284,105
934.16,22.58,1025.30,23.08,0.12,-99.79,850,276,293,152
935.33,22.60,1026.20,23.07,0.13,-107.20,848,259,283,149
936.57,22.60,1025.60,23.09,0.12,-102.26,869,264,291,150
937.78,22.60,1025.80,23.08,0.13,-103.91,853,264,289,145
938.86,22.62,1026.00,23.09,0.13,-105.55,852,271,284,153
939.94,22.63,1025.20,23.10,0.12,-98.96,851,278,294,154
941.02,22.64,1026.10,23.09,0.13,-106.38,848,282,227,138
942.10,22.63,1025.30,23.10,0.12,-99.79,849,275,287,153
943.20,22.63,1026.80,23.08,0.14,-112.14,850,253,276,142
944.28,22.62,1027.10,23.08,0.14,-114.61,851,274,289,154
945.36,22.62,1026.90,23.09,0.14,-112.96,850,278,226,358
946.44,22.62,1027.30,23.09,0.14,-116.26,849,298,241,144
947.53,22.62,1026.00,23.10,0.13,-105.55,854,284,293,145
948.61,22.62,1025.90,23.10,0.13,-104.73,851,313,286,155
949.69,22.61,1026.00,23.10,0.13,-105.55,858,284,172,135
950.77,22.61,1026.30,23.10,0.13,-108.02,852,270,286,156
951.85,22.61,1026.20,23.10,0.13,-107.20,858,280,281,146
952.93,22.60,1026.50,23.10,0.13,-109.67,821,709,723,693
954.01,22.60,1026.20,23.11,0.13,-107.20,849,191,233,154
955.09,22.60,1026.10,23.10,0.13,-106.38,849,263,284,152
956.18,22.60,1026.20,23.11,0.13,-107.20,849,264,289,152
