# seconds,temp_c,pressure_mbar,temp_from_pressure_c,depth_m,altitude_m,analog_0,analog_1,analog_2,analog_3
837.46,783.22,-7848.70,-1089.36,-87.82,nan,842,261,284,153
838.54,783.22,-7848.40,-1089.36,-87.81,nan,842,277,287,149
839.62,783.27,-7848.50,-1089.36,-87.82,nan,862,275,282,152
840.70,783.27,-7848.10,-1089.33,-87.81,nan,845,271,283,142
841.78,783.12,-7848.10,-1089.33,-87.81,nan,845,256,282,140
843.62,783.12,-7847.90,-1089.32,-87.81,nan,845,269,280,153
844.70,783.02,-7847.90,-1089.31,-87.81,nan,848,265,267,144
846.57,782.97,-7847.90,-1089.30,-87.81,nan,844,274,276,103
847.65,782.92,-7847.90,-1089.31,-87.81,nan,841,264,285,144
848.73,782.87,-7847.50,-1089.29,-87.81,nan,849,276,287,143
849.81,782.87,-7847.40,-1089.27,-87.80,nan,842,275,290,155
850.89,782.81,-7847.30,-1089.27,-87.80,nan,846,264,287,149
851.97,782.87,-7847.40,-1089.29,-87.80,nan,854,282,283,148
853.05,782.87,-7846.70,-1089.24,-87.80,nan,846,279,287,149
854.13,782.87,-7847.10,-1089.25,-87.80,nan,863,266,220,145
855.21,782.92,-7846.90,-1089.23,-87.80,nan,848,266,287,147
856.29,782.92,-7846.50,-1089.21,-87.80,nan,843,264,287,143
857.37,782.97,-7846.30,-1089.20,-87.79,nan,866,283,286,101
858.45,782.97,-7846.00,-1089.18,-87.79,nan,851,279,287,145
859.53,783.02,-7845.80,-1089.15,-87.79,nan,841,261,279,148
860.61,783.07,-7845.60,-1089.14,-87.79,nan,862,257,276,153
861.70,783.07,-7845.20,-1089.12,-87.78,nan,862,277,278,103
862.78,783.07,-7844.80,-1089.08,-87.78,nan,843,266,289,147
863.86,783.12,-7844.50,-1089.06,-87.78,nan,851,270,292,152
864.94,783.12,-7844.30,-1089.04,-87.77,nan,844,258,289,145
866.02,783.02,-7844.20,-1089.02,-87.77,nan,849,264,275,149
867.10,782.97,-7843.40,-1088.99,-87.76,nan,841,274,281,143
868.18,783.02,-7843.50,-1088.99,-87.77,nan,848,268,288,154
869.26,782.97,-7837.50,-1088.68,-87.71,nan,842,197,152,104
870.34,783.02,-7835.80,-1088.59,-87.69,nan,843,281,144,138
871.42,782.97,-7836.20,-1088.61,-87.69,nan,844,359,379,195
872.50,782.97,-7836.50,-1088.61,-87.70,nan,842,184,211,147
873.58,782.92,-7835.90,-1088.59,-87.69,nan,841,301,310,161
874.66,782.81,-7837.10,-1088.65,-87.70,nan,841,330,344,152
875.74,782.81,-7837.70,-1088.66,-87.71,nan,850,241,267,147
876.82,782.81,-7837.30,-1088.65,-87.70,nan,844,340,278,148
877.90,782.66,-7833.40,-1088.44,-87.67,nan,845,193,170,161
879.74,782.56,-7838.40,-1088.71,-87.72,nan,848,492,416,157
880.83,782.51,-7838.50,-1088.70,-87.72,nan,845,275,292,153
881.99,782.41,-7838.10,-1088.69,-87.71,nan,842,287,296,154
883.15,782.31,-7840.90,-1088.80,-87.74,nan,844,319,326,168
884.31,782.26,-7835.50,-1088.55,-87.69,nan,864,410,420,214
885.45,782.21,-7840.80,-1088.82,-87.74,nan,861,376,273,251
886.53,782.15,-7840.70,-1088.82,-87.74,nan,849,506,513,249
887.61,782.15,-7840.90,-1088.82,-87.74,nan,842,235,217,126
888.69,782.10,-7841.60,-1088.86,-87.75,nan,847,248,276,151
889.77,782.10,-7841.50,-1088.86,-87.75,nan,852,226,261,148
890.85,782.05,-7842.10,-1088.87,-87.75,nan,848,341,336,181
891.93,782.05,-7842.30,-1088.89,-87.75,nan,852,187,212,138
893.01,782.10,-7840.20,-1088.78,-87.73,nan,844,186,142,107
894.09,782.15,-7840.70,-1088.80,-87.74,nan,851,362,444,342
895.17,782.15,-7841.50,-1088.85,-87.75,nan,845,176,261,146
896.25,782.15,-7840.50,-1088.80,-87.74,nan,845,420,543,857
897.33,782.10,-7839.90,-1088.77,-87.73,nan,843,375,348,157
898.41,782.10,-7840.40,-1088.78,-87.74,nan,845,428,388,167
899.50,782.05,-7839.10,-1088.72,-87.72,nan,844,823,760,809
900.58,782.00,-7841.40,-1088.82,-87.75,nan,845,727,339,224
901.66,782.00,-7841.70,-1088.84,-87.75,nan,842,741,534,161
902.75,781.95,-7841.30,-1088.82,-87.74,nan,840,246,176,142
903.83,781.90,-7840.60,-1088.78,-87.74,nan,842,711,803,793
904.91,781.90,-7837.90,-1088.63,-87.71,nan,850,575,472,444
905.99,781.85,-7840.70,-1088.78,-87.74,nan,863,672,586,307
907.07,781.90,-7840.30,-1088.76,-87.73,nan,841,733,649,389
908.15,781.90,-7840.50,-1088.76,-87.74,nan,844,374,314,140
909.23,781.95,-7840.40,-1088.75,-87.74,nan,845,214,235,141
910.31,781.95,-7840.10,-1088.74,-87.73,nan,785,589,571,168
911.39,782.00,-7839.90,-1088.73,-87.73,nan,842,249,143,94
912.47,782.00,-7840.10,-1088.73,-87.73,nan,864,207,19,0
913.55,782.05,-7839.80,-1088.71,-87.73,nan,844,289,267,104
914.63,782.05,-7840.00,-1088.71,-87.73,nan,865,267,287,183
915.71,ovf,-7839.60,-1088.69,-87.73,nan,850,263,282,59
916.79,ovf,-7839.20,-1088.66,-87.72,nan,851,260,289,128
917.87,782.15,-7839.00,-1088.65,-87.72,nan,844,282,274,39
918.95,782.21,-7839.00,-1088.65,-87.72,nan,850,267,259,143
920.03,782.21,-7839.00,-1088.65,-87.72,nan,866,276,270,246
921.11,782.26,-7838.50,-1088.61,-87.72,nan,843,311,402,520
922.19,782.26,-7838.20,-1088.59,-87.71,nan,843,374,357,154
923.27,782.26,-7838.20,-1088.59,-87.71,nan,844,142,19,36
